Category URL,Category Name,Extract Schedule (UTC),Transform Schedule (UTC),Extract Item Schedule (UTC),Transform Item Schedule (UTC),Extract Container Name,Extract Cron Schedule,Transform Container Name,Transform Cron Schedule,Extract Item Container Name,Extract Item Cron Schedule,Transform Item Container Name,Transform Item Cron Schedule
https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/aksesoris-kamera,Aksesoris Kamera,0:15,1:15,#VALUE!,#VALUE!,tkp-ext-aksesoris-kamera,15 0 * * *,tkp-tfm-aksesoris-kamera,15 1 * * *,tkp-ext-aksesoris-kamera-item,#VALUE!,tkp-tfm-aksesoris-kamera-item,#VALUE!
https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/audio,Audio,1:45,2:45,#VALUE!,#VALUE!,tkp-ext-audio,45 1 * * *,tkp-tfm-audio,45 2 * * *,tkp-ext-audio-item,#VALUE!,tkp-tfm-audio-item,#VALUE!
https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/baterai-charger-kamera,Baterai & Charger Kamera,2:30,3:30,#VALUE!,#VALUE!,tkp-ext-baterai-charger-kamera,30 2 * * *,tkp-tfm-baterai-charger-kamera,30 3 * * *,tkp-ext-baterai-charger-kamera-item,#VALUE!,tkp-tfm-baterai-charger-kamera-item,#VALUE!
https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/cleaning-tools-kamera,Cleaning Tools Kamera,4:00,5:00,#VALUE!,#VALUE!,tkp-ext-cleaning-tools-kamera,0 4 * * *,tkp-tfm-cleaning-tools-kamera,0 5 * * *,tkp-ext-cleaning-tools-kamera-item,#VALUE!,tkp-tfm-cleaning-tools-kamera-item,#VALUE!
https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/drone-aksesoris,Drone & Aksesoris,4:30,5:30,#VALUE!,#VALUE!,tkp-ext-drone-aksesoris,30 4 * * *,tkp-tfm-drone-aksesoris,30 5 * * *,tkp-ext-drone-aksesoris-item,#VALUE!,tkp-tfm-drone-aksesoris-item,#VALUE!
https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/frame-album-roll-film,"Frame, Album & Roll Film",5:15,6:15,#VALUE!,#VALUE!,tkp-ext-frame-album-roll-film,15 5 * * *,tkp-tfm-frame-album-roll-film,15 6 * * *,tkp-ext-frame-album-roll-film-item,#VALUE!,tkp-tfm-frame-album-roll-film-item,#VALUE!
https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/kamera-analog,Kamera Analog,7:00,8:00,#VALUE!,#VALUE!,tkp-ext-kamera-analog,0 7 * * *,tkp-tfm-kamera-analog,0 8 * * *,tkp-ext-kamera-analog-item,#VALUE!,tkp-tfm-kamera-analog-item,#VALUE!
https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/kamera-digital,Kamera Digital,7:00,8:00,#VALUE!,#VALUE!,tkp-ext-kamera-digital,0 7 * * *,tkp-tfm-kamera-digital,0 8 * * *,tkp-ext-kamera-digital-item,#VALUE!,tkp-tfm-kamera-digital-item,#VALUE!
https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/kamera-pengintai,Kamera Pengintai,7:15,8:15,#VALUE!,#VALUE!,tkp-ext-kamera-pengintai,15 7 * * *,tkp-tfm-kamera-pengintai,15 8 * * *,tkp-ext-kamera-pengintai-item,#VALUE!,tkp-tfm-kamera-pengintai-item,#VALUE!
https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/lensa-aksesoris,Lensa & Aksesoris,9:00,10:00,#VALUE!,#VALUE!,tkp-ext-lensa-aksesoris,0 9 * * *,tkp-tfm-lensa-aksesoris,0 10 * * *,tkp-ext-lensa-aksesoris-item,#VALUE!,tkp-tfm-lensa-aksesoris-item,#VALUE!
